site_id,family,model,os,manufacture,ap_id,ssid,wlan_id,username,proto,band,vlan_id,key_mgmt,map_id,annotation,timestamp,assoc_time,rssi,snr,idle_time,tx_rate,rx_rate,tx_pkts,rx_pkts,tx_bytes,rx_bytes,tx_retries,rx_retries,tx_bps,rx_bps,x,y,x_m,y_m,num_locating_aps,uptime,last_seen,dual_band,is_guest,channel,DateKey,TimeKey
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd0816a5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_9ac9c577b269254d3863313e6b8820a4fe11a3c5204dbc8039bc9fe332594169,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:55:21,-48,45,0.0,573.5,573.5,24475,10162,28713891,2807227,1192,166,64447,3748,2677.6559597339206,1384.2949704876019,78.95456,40.81794,1,642,1763114763,False,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Microsoft Corporation,00000000-0000-0000-1000-3c94fd0821b3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:04:27,-47,47,0.0,573.5,573.5,144,296,19015,35643,0,1,7534,1954,1317.382324718487,4294.118510311585,40.48414,131.96146,1,49,1763114716,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Unknown,00000000-0000-0000-1000-3c94fd03eeef,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_2ff7d40224deb2173cfce2aff292f157ec64a9b1b51ef4ec43ffea0d3e2a00fc,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:26:42,-41,46,0.0,573.5,573.5,227252,42365,463441626,5744801,3533,53,1093144,75529,2037.9200115799545,985.2843985931183,60.09102,29.052536,1,2357,1763114759,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd08424c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_089a4d980c829a08ee3565e3512ff67c3cbdc21eeec32a9ba2b0c78cccff8436,ac,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:35:19,-59,34,1.0,180.0,150.0,64518,47026,33185625,34001649,20957,1076,31866,3442,2601.8331544858665,2555.049617497811,80.44885,79.0023,1,1784,1763114703,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03f03e,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_02bd0c579fb87662f3a42aa50952ab8a9fc21e41ca6b1f774b0ce1356527bc27,ax,5,232,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:33:01,-65,22,1.0,162.5,309.7,87986,438489,38131175,942229898,30418,1237,21055,17350,1109.1173355899457,3912.626328073964,34.29398,120.97866,1,1983,1763114764,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Samsung Galaxy,S21 Ultra,Android 16,Samsung Electronics Co.,00000000-0000-0000-1000-3c94fd0821e5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_7ab8d96cd87799407a223d00289cd878696af9d2dab538c51430edb46d8cd9f4,ax,24,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:41:57,-69,18,1.0,162.5,1.0,5695,15713,2279665,739517,4999,2790,4497,4525,1644.676564578067,3418.702791208727,48.229977,100.25312,1,1385,1763114702,True,False,11,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,OnePlus,7,Android 12,OnePlus Technology (Shenzhen) Co.,00000000-0000-0000-1000-3c94fd082122,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ab8628fb4defe58b154649e75b8b3bce878f56ab02ee505e3d2710472fe8f111,ac,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:06:22,-52,41,0.0,400.0,6.0,55666,23531,45223884,1641388,5279,3266,71176,2994,1945.3454530347128,3401.6506297362816,58.277344,101.90435,1,3579,1763114761,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Liteon Technology Corporation,00000000-0000-0000-1000-3c94fd08424c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_db6abd6fe6d2ea8ef49ed9e463ce62838b1353cb7d655a855806f01f792868af,ax,5,231,WPA3-EAP/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:46:01,-57,36,0.0,433.3,6.0,35224,37198,21954197,12708922,5378,6610,77117,20385,2248.4768457346327,2415.1107133020646,69.52305,74.67538,1,1202,1763114763,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Linux,Unknown,00000000-0000-0000-1000-3c94fd0821e5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_ae2359bb20471a74bffaf4401ff9342f5df242654485096b786fc868b804ae13,ax,24,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:34:19,-44,42,0.0,243.7,6.0,1427,7160,805884,672530,578,1151,0,2341,1955.2553822804207,3680.9854863521987,57.33767,107.944534,1,1905,1763114764,False,False,11,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd0816a5,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_069cb26b2f02ee351dfd7b49fd0f4b3aec963b267a4b048275eb60f8e3963c15,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:02:53,-60,33,46.0,8.1,433.3,3074,628,956179,138595,1731,156,65639,0,2366.0104073566786,1437.786190057259,69.76524,42.395206,1,190,1763114763,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd03eeef,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a190218df33ffdc6cd877253f8104ff3511fe51dded5bf12969d869ab203a093,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:48:26,-67,20,1.0,260.0,6.0,21703,23176,14840129,6044628,6288,1207,1542,1055,2640.426787717337,674.9374767447541,77.856804,19.901508,1,1053,1763114759,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Unknown,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_be08f4dbed1960d3cae249307fd4c24b185f38dc22c55a1718fb0b26cfa80d85,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:30:43,-50,39,0.0,573.5,573.5,178154,211466,188643564,78354671,9044,1939,2970054,33879,1552.9163093052282,4033.5618781927105,46.521217,120.83472,1,2114,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,AzureWave Technology Inc.,00000000-0000-0000-1000-3c94fd03e9fe,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_09b10cbb2ee7032016bd386ddba6a064a8709affc4399a974d24023adeb31002,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:47:09,-66,22,6.0,309.7,6.0,44369,14695,93738735,2854087,6406,2263,0,0,2582.888149317678,3943.8878748845877,76.160194,116.29124,1,1098,1763114727,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd04493a,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_30c776317c6f0aca18fd4f407438188a5ccaea27b3284de2bb1b8a9fd82989a5,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:22:12,-39,55,0.0,487.5,24.0,43292,28139,23820729,11371994,3010,1519,0,29738,1499.3387267152548,4585.265027915935,44.916176,137.36227,1,6212,1763114744,False,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Android 14,Unknown,00000000-0000-0000-1000-3c94fd03e9ea,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6f323347b2129efff4946560b0a2806095a5510f0910cf8af5c60800a13118c2,n,24,235,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T08:54:34,-56,31,5.0,72.2,1.0,7056,5707,2280838,987776,2620,860,0,0,2021.6267324012233,1841.032597803466,60.562527,55.15241,1,4242,1763114716,True,False,1,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd08424c,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1514f29574838ef79120d028013c882ec09f5af9e7ceb4a54ba72926832c83b2,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:05:32,-88,5,16.0,48.7,6.0,234,39,41512,1902,196,35,0,0,2874.0764381520476,2292.181152446077,88.86663,70.87439,1,31,1763114763,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_3ce14c23094cd7a594d9798a1081804e9964b6bb77fa0f68b0bc6208218d2586,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:21:35,-52,37,0.0,573.5,573.5,208242,66985,423532532,19140987,11630,1437,233773,15806,1339.0647315364113,4172.628037841566,40.114796,125.00077,1,2662,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd03cde3,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_7bc206a19fee6bc92b06bb5236e6c9b586a296c09d13075a84894afea44e3127,ax,5,232,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:05:24,-55,33,5.0,292.5,24.0,41,171,9949,54400,28,28,0,0,1670.4229059766246,2047.393919290327,51.33334,62.91794,4,31,1763114755,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd0816ff,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6cbab45a552115c70b53c1e0fac3fa7f804a3ac263411367f49cdf08b0d76ddf,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:34:21,-64,29,0.0,325.0,6.0,15203,7642,2784764,1528947,3219,783,81428,1949,3393.2275476678938,2250.6773585801393,104.918816,69.59109,1,1894,1763114755,False,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPad,,18.6,Apple,00000000-0000-0000-1000-3c94fd0821a9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_026d18c876a2b9487cdb883818e9b1e3af849c9baadda4a1c7e7851e82bcf0b5,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:29:30,-44,50,0.0,433.3,24.0,21238,18577,10734955,4460760,3422,1468,10025,6163,2691.8883957749194,2116.263702220388,78.93936,62.059223,1,2187,1763114757,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_0509141b0bd2572efee5677f47842c8a5cc4db8642d3a44acf0450c50a3ea3da,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:19:24,-43,46,0.0,516.1,541.6,107162,78426,71397247,22300253,9354,3861,2808311,246334,1401.757380616752,4181.571226496566,41.9929,125.268684,1,2793,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd03ea35,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_8f3eba9df604c7ae78e22a38dad802ae81db2d0d30e28f55e83b41193f0aef25,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:57:18,-53,35,1.0,516.1,24.0,11281,15105,4290868,6199970,923,764,247,2446,2087.9933557884174,142.51924040869065,61.567505,4.202386,1,523,1763114761,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Mac,,Catalina,Apple,00000000-0000-0000-1000-3c94fd001cd9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_daa9dfe1f039d93c51463cc9d09b7f9023cad9b09ee7dd0172f3de7c0e0c58b4,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:44:26,-46,44,0.0,573.5,286.7,58917,20076,101439970,8340585,3940,1577,21225,10941,1345.4994434592152,3384.89453285618,41.3482,104.02033,1,1290,1763114756,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd03e9fe,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_6c1bf088638bc48a04ea1b41667e439839b9aec3154e041da7268ad73e4f7747,ax,5,232,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:42:16,-48,40,6.0,458.8,24.0,5631,3416,7419026,1677708,214,154,0,0,2167.8239307005806,3568.481842552585,63.921425,105.22185,1,1391,1763114727,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd081e98,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_cb2c64f55b3d5a4edf45071fb406a8a5d3655c07e0f32ed7bc12f6b2fcc75679,ax,5,232,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:59:34,-61,33,2.0,325.0,573.5,4810,21476,1194104,30043683,607,146,0,477,1991.3927708553954,2378.9599152528035,61.196983,73.10721,1,383,1763114757,True,False,157,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd03ea35,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_da1287690de74539cc054ea3ee2ed4274a4de539cd883eb0c558f666a15bdcdb,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:00:02,-50,38,0.0,573.5,6.0,52418,6673,67656955,980154,969,65,9603,766,2121.6732022210463,227.62973260171924,62.560604,6.711992,1,359,1763114761,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Linux,Unknown,00000000-0000-0000-1000-3c94fd044665,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_58472939c0ed5e59329fac43dd9944cbff7564155deb19cd59636a7fa809348b,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T09:43:45,-44,45,0.0,573.5,573.5,52825,61384,52344276,48394512,653,736,1272458,52186,1535.7999607204663,4192.744654409006,46.008457,125.60341,1,1332,1763114757,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 8,Intel Corporate,00000000-0000-0000-1000-3c94fd03e7f6,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_1bbd7f76be76977a759e10dd4ddcf29cd4bdd2b5fa09975800f45d8abafaffaa,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T09:58:15,-48,39,0.0,412.9,458.8,72433,8436,169973497,2014751,1990,187,10246,871,2368.3295852869323,3333.6948308273977,69.45103,97.76027,1,461,1763114756,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd03cd4d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_29925d23cabbeca914582e6edcb78380fae5b7db0c834a537d341f946b93ff2f,ax,5,232,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:03:56,-73,14,0.0,137.6,130.0,1001,1095,370442,436690,375,145,34457,42848,2062.6649871174795,1711.6508066272943,60.487446,50.19399,1,117,1763114753,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Unknown,00000000-0000-0000-1000-3c94fd082122,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_bc9db5d86b38437a6ee378410959c66e5a03f94fac09cd20e303e43d82ebb8ab,ax,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T07:58:00,-48,45,0.0,516.1,573.5,1816105,290705,3624993846,57526932,54378,369,99411,21141,1915.4815038903457,3398.8125925323725,57.3827,101.81933,1,7681,1763114761,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd001cd9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_b7622ff2988b039883afe8ed738586d7011035953f1a6447d4b41ad12ba625e6,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T10:01:35,-40,50,0.0,516.1,516.1,26429,7342,52161745,1976794,2020,656,48179,49971,1385.5092124628577,3486.8133123167613,42.57773,107.15237,1,261,1763114756,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd0816ff,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_dc278463896568b87e50138cbd722e46c82d415c5b45a1dbd1231e1adbbed124,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:03:35,-49,44,125.0,412.9,573.5,64665,39203,84419708,5593671,2894,2,0,0,3025.6563269687754,2327.008052176876,93.55349,71.95124,1,140,1763114755,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd03dbad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_189c1d2ad4dd5d4878ad39eab0686f03d9458b5f50f8c13960fd11e31888b16b,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:38:15,-54,34,3.0,344.1,24.0,6004,4552,2235566,1482595,636,245,0,0,2143.3263367738214,2901.1284603422487,63.199078,85.54397,1,1659,1763114754,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iOS,,iOS,Apple,00000000-0000-0000-1000-3c94fd081e11,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_35fbf7349b7b672e6a379313b479553ce1b6661f52cbafe1af97986bd8da4ec2,ax,5,231,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T10:00:08,-71,15,289.0,16.2,24.0,7374,1347,11105521,605935,5902,111,7419,0,2799.9155193444203,1346.0881628746545,82.55956,39.691357,1,312,1763114720,True,False,108,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPad,Air (4th Gen),18.6.2,Apple,00000000-0000-0000-1000-3c94fd081907,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_013d66ec06621d7ea19538947c3ad1dfeb9a18e6982c2b27b5f0386e6760dcd0,ax,5,235,WPA3-EAP-SHA256/CCMP,e3ac87b6-42bd-4ccb-86e3-acdf737836cb,unknown,2025-11-14 11:15:00,2025-11-14T09:29:47,-58,35,1.0,433.3,24.0,9474,4851,2596960,675513,2186,429,742,333,1940.078721316483,4937.186260433102,57.206028,145.58008,1,2133,1763114720,True,False,36,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,14,18.7.1,Apple,00000000-0000-0000-1000-3c94fd03ea35,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_c4ae1d61eff599d5424835cc7621a19d0e44e89add320db1f8520bdf7fd781be,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:05:53,-73,15,0.0,65.0,24.0,92,188,15217,68963,49,62,9831,37216,2558.8601534956083,940.922366553791,75.03832,27.592455,1,8,1763114761,True,False,52,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd001cd9,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a5c7381a6cf1849bf03f06c297bd57daeacabd9917dadcd5ef98478d8dd53747,ax,5,231,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:31:19,-51,39,0.0,458.8,458.8,50151,32658,38746858,9460892,2796,4013,24874,2142,1251.7646504848656,3363.244227771153,38.46766,103.355,1,2077,1763114756,True,False,44,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd03cd4d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_508df927e3d76bf9eb0c64805dfcf2d2fe2e9fffc57db6565d7faadc0d775c11,ax,5,231,WPA3-EAP-SHA256/CCMP,663a0651-8906-43c8-9998-292cef2a0d2b,unknown,2025-11-14 11:15:00,2025-11-14T10:05:21,-70,17,12.0,48.7,24.0,36,151,3393,54448,311,37,1273,0,2872.6244210257096,1877.9401333604721,84.239426,55.070408,1,32,1763114753,True,False,124,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd0827ad,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_74aec40266237a73d23383d626ce8f3ca1a76516d7d5518265abbe7410ec3fc7,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:04:59,-62,33,1.0,458.8,24.0,123,54,26337,2590,42,8,3239,1407,2101.7235962045506,4264.689948723568,64.98543,131.86449,2,30,1763114729,True,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,Intel Corporate,00000000-0000-0000-1000-3c94fd0816ff,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_0f518733758ca50d53cfc43454eaf97ce59abc7ae785b48f02b56c9cb8e5e093,ac,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T10:05:37,-67,26,0.0,200.0,200.0,1058,705,303175,236115,31,0,594940,496302,3382.3615937616346,2362.377835632318,104.58284,73.044876,1,18,1763114755,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,,,Windows 10/11,CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.,00000000-0000-0000-1000-3c94fd081ac4,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_11f3b184cab47f58ca9b2ede07b48bc173eacaeb92961fbd76bc238fb77bc0ad,ac,5,231,WPA3-EAP-SHA256/CCMP,d1c470f8-8ff8-4e3f-a599-1941246d140d,unknown,2025-11-14 11:15:00,2025-11-14T10:04:37,-65,29,0.0,360.0,400.0,3696,2189,4412756,646233,812,97,8640,0,2259.1573944683155,1822.7100667166333,67.67831,54.603516,1,78,1763114755,True,False,100,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,iPhone,,,Apple,00000000-0000-0000-1000-3c94fd08428d,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_fe631b0560623dff9e62b22d89049039600b0a439decb32a34d14d3c7039dc54,ax,5,231,WPA3-EAP-SHA256/CCMP,bc1f090d-c367-4b20-ba23-2806d53b194c,unknown,2025-11-14 11:15:00,2025-11-14T09:50:22,-59,34,1.0,309.7,24.0,13228,3099,2180900,1054810,6349,159,1369,334,1135.2844863567123,2387.201651573232,35.10307,73.81243,1,931,1763114753,False,False,132,20251114,111500
c7206857-586f-460a-8ef9-a0f01963739b,Apple,,Apple OS,Apple,00000000-0000-0000-1000-3c94fd0821d1,eduroam,f6f56648-82d3-4084-9d82-61552b2d8f9e,u_a9890c7292bf6e452c1b802fa23d5723e6ed230df2bc03b5bc90867e26ce80ba,ax,5,235,WPA3-EAP-SHA256/CCMP,623eeeab-ceb4-4c42-b795-6fee7e86d019,unknown,2025-11-14 11:15:00,2025-11-14T09:59:58,-57,37,0.0,573.5,6.0,8778,3877,2301433,809470,659,363,20892,9639,1538.4077846737168,3915.3292527477647,47.276417,120.320984,1,308,1763114706,True,False,100,20251114,111500
