year,faculties,title,code,credits,evaluation_methods,second_chance
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Object-oriented Software Development I,193566,7 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Software Analysis,193567,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '85,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '15,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '15,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '85,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Databases,193568,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '55,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '15,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",IT Fundamentals,193569,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Computer Systems,193570,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Cybersecurity,193571,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Web Development I,193572,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Web Development II,193573,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Communication Lab,193574,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}, {'moment': 'Buiten examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1', 'Micro credential Network Administrator - Campus Gent']",Computer Networks I,193575,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Operating Systems,193576,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '90,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '10,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '90,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Business & Management,193577,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '40,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Software Development Project I,193578,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",System Engineering Lab,193579,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Object-oriented Software Development II,193580,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Functional Analysis,193581,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Relational Databases & Datawarehousing,193582,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Classic Computer Science Algorithms,193583,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '20,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Professional Communication,193584,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}, {'moment': 'Buiten examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '80,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Costing,193585,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",The IT Professional,193586,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '20,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '80,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Front-end Web Development,193587,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Web Services,193588,3 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Advanced Software Development I,193589,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Windows Server I,193590,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2', 'Micro credential Network Administrator - Campus Gent']",Computer Networks II,193591,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Linux,193592,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Vaardigheidstest', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Research Methods,193593,4 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",IT2Business,193595,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Enterprise Web Development: Java,193596,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Advanced Software Development II,193597,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Software Development Project II,193598,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Cybersecurity & Virtualisation,193599,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '45,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '25,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '45,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '25,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2', 'Micro credential Network Administrator - Campus Gent']",Computer Networks III,193600,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '50,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",System Engineering Project,193601,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2', 'Micro credential AI & Data Engineer']",Machine Learning,193602,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Data Engineering Project I,193603,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Software Development in ERP I,193604,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Software Development in ERP II,193605,4 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 2']",Business Software Project,193606,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Windows Server II,193607,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Infrastructure Automation,193608,3 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Computer Networks IV,193609,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '50,00'}, {'moment': 'Buiten examenrooster', 'format': 'Vaardigheidstest', 'percentage': '10,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '40,00'}, {'moment': 'Binnen examenrooster', 'format': 'Vaardigheidstest', 'percentage': '60,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Cybersecurity Advanced,193610,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",DevOps Project: Operations,193611,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Data Engineering Project II,193612,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Content Management Systems,193613,3 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",ERP System Configuration,193614,4 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Project e-Business,193615,8 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Observatie van functioneren van de student', 'percentage': '30,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '70,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3', 'Micro credential Mainframe Expert']",Discover the Mainframe,193616,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3', 'Micro credential Mainframe Expert']",Work-based Learning Mainframe Software Development,193617,6 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Portfolio', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3', 'Micro credential Mainframe Expert']",Work-based Learning Mainframe System Administration,193618,6 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Portfolio', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3', 'Micro credential Mainframe Expert']",Work-based Learning Mainframe Transaction Systems,193619,4 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '40,00'}, {'moment': 'Binnen en buiten examenrooster', 'format': 'Portfolio', 'percentage': '60,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",3TI - keuzelijst algemeen - 3 stp,193620,3 studiepunten,,wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Business Start Up IT,193621,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",IP Project,193623,3 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3', 'IC Fashion & Textile Technology, trajectschijf 1']",e-Marketing,193624,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Master the Mainframe,193625,3 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Portfolio', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Ander opleidingsonderdeel na goedkeuring opleidingscommissie,193626,3 studiepunten,,wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Stage,193627,20 studiepunten,"[[{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Buiten examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Bachelorproef,193628,10 studiepunten,"[[{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}], [{'moment': 'Binnen en buiten examenrooster', 'format': 'Geïntegreerde evaluatie', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",The IT Professional & Career Orientation,193629,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Andere', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 3']",Business analysis,193630,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '60,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '20,00'}, {'moment': 'Buiten examenrooster', 'format': 'Paper', 'percentage': '20,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Mondeling examen', 'percentage': '60,00'}, {'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '20,00'}, {'moment': 'Binnen examenrooster', 'format': 'Paper', 'percentage': '20,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Object-oriented Software Development I,193631,7 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Software Analysis,193632,3 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '85,00'}, {'moment': 'Buiten examenrooster', 'format': 'Ontwerp', 'percentage': '15,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Ontwerp', 'percentage': '15,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '85,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",Databases,193633,4 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '70,00'}, {'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '30,00'}]]",wel mogelijk.
2025-26,"['Bachelor in de toegepaste informatica, trajectschijf 1']",IT Fundamentals,193634,5 studiepunten,"[[{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}], [{'moment': 'Binnen examenrooster', 'format': 'Schriftelijk examen', 'percentage': '100,00'}]]",wel mogelijk.
