SubgroupKey;SubgroupCode;ProgramName;ProgramFamily;ProgramNameSource;ProgramFamilySource;InferenceConfidence;InferenceEvidenceCount
112;5722934;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
113;5722935;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
114;5722936;;;;;;
115;5722937;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
116;5722938;;;;;;
117;5722939;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
118;5722940;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
119;5722941;PBA-BM-FV/2SEM2;PBA-BM-FV;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;25.0
120;5722942;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
121;5722943;;;;;;
122;5722944;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
123;5722945;PBA-BM-RE/2SEM2;PBA-BM-RE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;12.0
124;5722950;PBA-BM-KM/3B;PBA-BM-KM;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;12.0
125;5722951;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
126;5722952;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
127;5722966;INT-BRL_BU/1SEM2;INT-BRL_BU;students;students;;
128;5722983;;;;;;
129;5722984;INT-BRL_IO/1SEM1;INT-BRL_IO;students;students;;
130;5722985;PBA-OM-BTI/3;PBA-OM-BTI;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;15.0
131;5722986;INT-BRL_IO/1SEM1;INT-BRL_IO;students;students;;
132;5722993;;;;;;
133;5722996;INT-BRL_IO/1SEM1;INT-BRL_IO;students;students;;
134;5722997;INT-BRL_IO/1SEM1;INT-BRL_IO;students;students;;
135;5723000;INT-BRL_IO/1SEM1;INT-BRL_IO;students;students;;
136;5723001;INT-BRL_IO/1SEM1;INT-BRL_IO;students;students;;
137;5723027;INT-BRL_IO/1SEM2;INT-BRL_IO;students;students;;
138;5723028;INT-BRL_IO/1SEM2;INT-BRL_IO;students;students;;
139;5723031;INT-BRL_IO/1SEM2;INT-BRL_IO;students;students;;
140;5723032;;;;;;
141;5723035;INT-BRL_IO/1SEM2;INT-BRL_IO;students;students;;
142;5723036;INT-BRL_IO/1SEM2;INT-BRL_IO;students;students;;
143;5723046;INT-IT/1SEM2;INT-IT;students;students;;
144;5723047;INT-IT/1SEM2;INT-IT;students;students;;
145;5723052;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
146;5723077;PBA-BM-AF/1C1;PBA-BM-AF;students;students;;
147;5724161;PBA-ORTH/1D4;PBA-ORTH;students;students;;
148;5724183;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;7.0
149;5724184;PBA-ORTH/1D4;PBA-ORTH;students;students;;
150;5724185;;PBA-ORTH;;lecture_subgroup_cooccurrence;0.95;19.0
151;5724186;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;20.0
152;5724187;PBA-ORTH/1D4;PBA-ORTH;students;students;;
153;5724188;PBA-ORTH/1D4;PBA-ORTH;students;students;;
154;5724189;PBA-ORTH/1D4;PBA-ORTH;students;students;;
155;5724190;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;38.0
156;5724191;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
157;5724237;PBA-ORTH/1D6;PBA-ORTH;students;students;;
158;5724259;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;7.0
159;5724260;PBA-ORTH/1D6;PBA-ORTH;students;students;;
160;5724261;PBA-ORTH/1D6;PBA-ORTH;students;students;;
161;5724262;PBA-ORTH/1D6;PBA-ORTH;students;students;;
162;5724263;PBA-ORTH/1D6;PBA-ORTH;students;students;;
163;5724264;PBA-ORTH/1D6;PBA-ORTH;students;students;;
164;5724265;PBA-ORTH/1D6;PBA-ORTH;students;students;;
165;5724266;PBA-ORTH/1D6;PBA-ORTH;students;students;;
166;5724267;PBA-ORTH/1D6;PBA-ORTH;students;students;;
167;5726430;PBA-BM-SCM/1A;PBA-BM-SCM;students;students;;
168;5726929;;PBA-BM-MK;;lecture_subgroup_cooccurrence;1.0;5.0
169;5726930;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
170;5726931;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
171;5726934;;PBA-BM-MK;;lecture_subgroup_cooccurrence;1.0;14.0
172;5726935;;PBA-BM-MK;;lecture_subgroup_cooccurrence;1.0;13.0
173;5726936;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
174;5726937;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
175;5726938;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
176;5726939;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
177;5726940;;PBA-BM-MK;;lecture_subgroup_cooccurrence;1.0;17.0
178;5726941;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
179;5727233;;;;;;
180;5728594;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
181;5728823;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;10.0
182;5728828;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
183;5728831;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
184;5728832;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
185;5728833;;;;;;
186;5728834;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
187;5728835;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
188;5728837;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
189;5728839;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;3.0
190;5729007;PBA-BM-RE/2C;PBA-BM-RE;students;students;;
191;5729008;;;;;;
192;5731098;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
193;5731125;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
194;5731352;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
195;5731379;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
196;5731479;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
197;5731506;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
198;5731606;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
199;5731633;PBA-SW/2laterkiezen;PBA-SW;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;10.0
200;5731663;PBA-ORTH/1D2;PBA-ORTH;students;students;;
201;5731665;PBA-ORTH/1D2;PBA-ORTH;students;students;;
202;5731666;PBA-ORTH/1D2;PBA-ORTH;students;students;;
203;5731667;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;6.0
204;5731668;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;4.0
205;5731669;PBA-ORTH/1D2;PBA-ORTH;students;students;;
206;5731670;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;38.0
207;5731671;PBA-ORTH/1D2;PBA-ORTH;students;students;;
208;5731717;PBA-ORTH/1D3;PBA-ORTH;students;students;;
209;5731739;PBA-ORTH/1D3;PBA-ORTH;students;students;;
210;5731740;PBA-ORTH/1D3;PBA-ORTH;students;students;;
211;5731741;PBA-ORTH/1D3;PBA-ORTH;students;students;;
212;5731742;PBA-ORTH/1D3;PBA-ORTH;students;students;;
213;5731743;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;6.0
214;5731744;PBA-ORTH/1D3;PBA-ORTH;students;students;;
215;5731745;PBA-ORTH/1D3;PBA-ORTH;students;students;;
216;5731746;PBA-ORTH/1D3;PBA-ORTH;students;students;;
217;5731747;;PBA-ORTH;;lecture_subgroup_cooccurrence;1.0;17.0
218;5731820;PBA-SO/LOBR/AO/3A;PBA-SO;students;students;;
219;5731821;PBA-SO/LOBR/AO/3A;PBA-SO;students;students;;
220;5731824;;;;;;
221;5731827;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;22.0
222;5731829;PBA-SO/LOBR/AO/3A;PBA-SO;students;students;;
223;5731830;PBA-SO/LOBR/AO/3A;PBA-SO;students;students;;
224;5731833;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;3.0
225;5731837;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;11.0
226;5731845;PBA-SO/LOBR/AO/3A;PBA-SO;students;students;;
227;5731871;;;;;;
228;5731872;;;;;;
229;5731888;PBA-LO/VT/1B;PBA-LO;students;students;;
230;5731893;PBA-LO/VT/1B;PBA-LO;students;students;;
231;5731897;PBA-LO/VT/1B;PBA-LO;students;students;;
232;5731898;PBA-LO/VT/1B;PBA-LO;students;students;;
233;5731899;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;17.0
234;5731900;PBA-LO/VT/1B;PBA-LO;students;students;;
235;5731902;PBA-LO/VT/1B;PBA-LO;students;students;;
236;5731903;PBA-LO/VT/1B;PBA-LO;students;students;;
237;5731904;PBA-LO/VT/1B;PBA-LO;students;students;;
238;5731913;PBA-LO/VT/1B;PBA-LO;students;students;;
239;5731997;PBA-LO/VT/2B;PBA-LO;students;students;;
240;5731998;PBA-LO/VT/2B;PBA-LO;students;students;;
241;5731999;;;;;;
242;5732001;PBA-LO/VT/2B;PBA-LO;students;students;;
243;5732011;GRAD-EMS-MRT/DAG/1A;GRAD-EMS-MRT;students;students;;
244;5732012;GRAD-EMS-MRT/DAG/1A;GRAD-EMS-MRT;students;students;;
245;5732013;GRAD-EMS-MRT/DAG/1A;GRAD-EMS-MRT;students;students;;
246;5732014;GRAD-EMS-MRT/DAG/1A;GRAD-EMS-MRT;students;students;;
247;5732289;;;;;;
248;5732323;GRAD-JURA/WEEKEND/2A;GRAD-JURA;students;students;;
249;5732324;;;;;;
250;5732329;GRAD-JURA/WEEKEND/2A;GRAD-JURA;students;students;;
251;5732865;PBA-BM-KM/2SEM1;PBA-BM-KM;students;students;;
252;5732868;PBA-BM-KM/2SEM1;PBA-BM-KM;students;students;;
253;5732871;;;;;;
254;5733470;;;;;;
255;5733473;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
256;5733477;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
257;5733481;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
258;5733483;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
259;5733634;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
260;5733771;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
261;5733772;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
262;5733774;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
263;5733775;PBA-BM-MK/1B;PBA-BM-MK;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;19.0
264;5733776;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
265;5733777;PBA-BM-MK/1A;PBA-BM-MK;students;students;;
266;5734057;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
267;5734058;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
268;5734059;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
269;5734062;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
270;5734063;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
271;5734064;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
272;5734065;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
273;5734066;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
274;5734067;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
275;5734068;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
276;5734069;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
277;5734080;PBA-BM-MK/2A1;PBA-BM-MK;students;students;;
278;5734270;PBA-BM-MK/2A2;PBA-BM-MK;students;students;;
279;5735402;PBA-BM-AF/3SEM2;PBA-BM-AF;students;students;;
280;5735406;PBA-BM-AF/3SEM2;PBA-BM-AF;students;students;;
281;5735409;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;12.0
282;5735708;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
283;5735709;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;3.0
284;5735710;;;;;;
285;5735711;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
286;5735715;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
287;5735716;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
288;5735717;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
289;5735718;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
290;5735720;PBA-BM-AF/AO/2SEM2;PBA-BM-AF;students;students;;
291;5736945;PBA-BM-AF/3B;PBA-BM-AF;students;students;;
292;5736946;PBA-BM-AF/3B;PBA-BM-AF;students;students;;
293;5736948;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;5.0
294;5736949;PBA-BM-AF/3B;PBA-BM-AF;students;students;;
295;5737040;PBA-BM-AF/3B;PBA-BM-AF;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;39.0
296;5737885;PBA-SO/LOBR/3A;PBA-SO;students;students;;
297;5737886;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;25.0
298;5737888;;;;;;
299;5737891;PBA-SO/LOBR/3A;PBA-SO;students;students;;
300;5737892;PBA-SO/LOBR/3A;PBA-SO;students;students;;
301;5737893;PBA-SO/LOBR/3A;PBA-SO;students;students;;
302;5737896;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;3.0
303;5737898;PBA-SO/LOBR/3A;PBA-SO;students;students;;
304;5737969;;;;;;
305;5737971;;PBA-KO;;lecture_subgroup_cooccurrence;1.0;56.0
306;5738034;;;;;;
307;5738036;;PBA-LO;;lecture_subgroup_cooccurrence;1.0;53.0
308;5738097;;;;;;
309;5738100;;;;;;
310;5738101;PBA-LO/VT/2A;PBA-LO;students;students;;
311;5738316;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
312;5738317;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
313;5738318;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
314;5738319;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
315;5738320;PBA-SO/LOBR/2A;PBA-SO;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;0.8461538461538461;22.0
316;5738323;PBA-SO/LOBR/2A;PBA-SO;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;21.0
317;5738324;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
318;5738325;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
319;5738326;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;31.0
320;5738327;;PBA-SO;;lecture_subgroup_cooccurrence;1.0;10.0
321;5738328;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
322;5738329;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
323;5738330;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
324;5738331;PBA-SO/LOBR/AO/2A;PBA-SO;students;students;;
325;5738849;;;;;;
326;5738850;;;;;;
327;5738852;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
328;5738856;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
329;5738860;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
330;5738861;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
331;5738862;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
332;5738863;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
333;5738864;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
334;5738865;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
335;5738866;PBA-BM-KM/1C;PBA-BM-KM;students;students;;
336;5739391;;;;;;
337;5739910;PBA-BM-ML/3SEM2;PBA-BM-ML;students;students;;
338;5741141;;;;;;
339;5741194;;;;;;
340;5741777;PBA-BM-AF/3SEM1;PBA-BM-AF;students;students;;
341;5742938;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
342;5742941;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
343;5742942;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
344;5742944;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
345;5742945;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
346;5742946;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
347;5742947;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
348;5742948;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
349;5742949;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
350;5742950;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
351;5743060;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
352;5743085;PBA-BM-AF/1C2;PBA-BM-AF;students;students;;
353;5743320;PBA-BM-AF/3B;PBA-BM-AF;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;39.0
354;5747210;;PBA-BM-KM;;lecture_subgroup_cooccurrence;1.0;27.0
355;5747211;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
356;5747213;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
357;5747214;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
358;5747215;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
359;5747216;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
360;5747217;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
361;5747219;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
362;5747222;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
363;5747224;;;;;;
364;5747225;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
365;5747226;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
366;5747227;PBA-BM-KM/2B;PBA-BM-KM;students;students;;
367;5747714;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
368;5747715;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
369;5747717;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
370;5747718;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
371;5747720;;;;;;
372;5747721;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
373;5747723;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
374;5747724;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
375;5747726;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
376;5747727;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
377;5747728;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
378;5747729;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
379;5747730;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
380;5747731;PBA-BM-KM/2C;PBA-BM-KM;students;students;;
381;5747881;PBA-BM-ML/3SEM1;PBA-BM-ML;students;students;;
382;5747882;PBA-BM-ML/3SEM1;PBA-BM-ML;students;students;;
383;5747883;;;;;;
384;5747902;;;;;;
385;5748399;PBA-BM-AF/AO/1SEM2;PBA-BM-AF;students;students;;
386;5748400;PBA-BM-AF/AO/1SEM2;PBA-BM-AF;students;students;;
387;5748422;PBA-BM-AF/AO/1SEM2;PBA-BM-AF;students;students;;
388;5748423;;PBA-BM-AF;;lecture_subgroup_cooccurrence;1.0;3.0
389;5748426;PBA-BM-AF/AO/1SEM2;PBA-BM-AF;students;students;;
390;5749118;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
391;5749119;;PBA-BM-KM;;lecture_subgroup_cooccurrence;1.0;13.0
392;5749121;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
393;5749122;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
394;5749123;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
395;5749124;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
396;5749125;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
397;5749127;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
398;5749130;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
399;5749132;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
400;5749133;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
401;5749134;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
402;5749135;PBA-BM-KM/2A;PBA-BM-KM;students;students;;
403;5750407;;PBA-CH;;lecture_subgroup_cooccurrence;1.0;19.0
404;5750408;PBA-CH/1C2;PBA-CH;students;students;;
405;5750409;PBA-CH/1C2;PBA-CH;students;students;;
406;5750410;PBA-CH/1C2;PBA-CH;students;students;;
407;5750445;PBA-CH/1C2;PBA-CH;students;students;;
408;5750446;;PBA-CH;;lecture_subgroup_cooccurrence;1.0;13.0
409;5750476;;;;;;
410;5750478;PBA-CH/1E2;PBA-CH;students;students;;
411;5750480;PBA-CH/1E2;PBA-CH;students;students;;
412;5750481;;;;;;
413;5750482;PBA-CH/1E2;PBA-CH;students;students;;
414;5750483;PBA-CH/1E2;PBA-CH;students;students;;
415;5750484;PBA-CH/1E2;PBA-CH;students;students;;
416;5750485;PBA-CH/1E2;PBA-CH;students;students;;
417;5750486;PBA-CH/1E2;PBA-CH;students;students;;
418;5750487;PBA-CH/1E2;PBA-CH;students;students;;
419;5750522;PBA-CH/1E2;PBA-CH;students;students;;
420;5750523;;PBA-CH;;lecture_subgroup_cooccurrence;1.0;13.0
421;5750567;PBA-CH-MTE/2A2;PBA-CH-MTE;students;students;;
422;5750577;;;;;;
423;5750578;PBA-CH-MTE/2A2;PBA-CH-MTE;students;students;;
424;5750579;PBA-CH-MTE/2A4;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;14.0
425;5750580;;;;;;
426;5750581;;PBA-CH-MTE;;lecture_subgroup_cooccurrence;1.0;13.0
427;5750582;;;;;;
428;5750601;PBA-CH-MTE/2A2;PBA-CH-MTE;students;students;;
429;5750603;PBA-CH-MTE/2A2;PBA-CH-MTE;students;students;;
430;5750604;PBA-CH-MTE/2A1;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;16.0
431;5750624;;;;;;
432;5750644;PBA-CH-MTE/2A3;PBA-CH-MTE;students;students;;
433;5750654;;;;;;
434;5750655;PBA-CH-MTE/2A2;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;13.0
435;5750656;PBA-CH-MTE/2A4;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;14.0
436;5750657;;;;;;
437;5750658;;PBA-CH-MTE;;lecture_subgroup_cooccurrence;1.0;13.0
438;5750659;;;;;;
439;5750678;;;;;;
440;5750680;;;;;;
441;5750681;PBA-CH-MTE/2A1;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;16.0
442;5750701;;;;;;
443;5750721;;;;;;
444;5750731;;;;;;
445;5750732;PBA-CH-MTE/2A2;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;13.0
446;5750733;PBA-CH-MTE/2A4;PBA-CH-MTE;students;students;;
447;5750734;;;;;;
448;5750735;PBA-CH-MTE/2A4;PBA-CH-MTE;students;students;;
449;5750736;;;;;;
450;5750755;PBA-CH-MTE/2A4;PBA-CH-MTE;students;students;;
451;5750757;PBA-CH-MTE/2A4;PBA-CH-MTE;students;students;;
452;5750758;PBA-CH-MTE/2A1;PBA-CH-MTE;lecture_subgroup_cooccurrence;lecture_subgroup_cooccurrence;1.0;16.0
453;5750778;;;;;;
454;5750824;PBA-CH-MTE/3A2;PBA-CH-MTE;students;students;;
455;5750825;PBA-CH-MTE/3A2;PBA-CH-MTE;students;students;;
456;5750827;;;;;;
457;5750828;;;;;;
458;5750829;;;;;;
459;5750838;PBA-CH-MTE/3A2;PBA-CH-MTE;students;students;;
460;5750839;PBA-CH-MTE/3A2;PBA-CH-MTE;students;students;;
461;5752161;PBA-BM-MK/3C2;PBA-BM-MK;students;students;;
462;5752457;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
463;5752461;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
464;5752462;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
465;5752463;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
466;5752467;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
467;5752468;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;4.0
468;5752476;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;15.0
469;5752477;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
470;5752478;;PBA-BM-RE;;lecture_subgroup_cooccurrence;1.0;25.0
471;5752480;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
472;5752484;PBA-BM-RE/1B;PBA-BM-RE;students;students;;
473;5752486;;;;;;
474;5753006;PBA-TIN-TI/3A1;PBA-TIN-TI;students;students;;
475;5753021;PBA-TIN-TI/3A1;PBA-TIN-TI;students;students;;
476;5753024;PBA-TIN-TI/3A1;PBA-TIN-TI;students;students;;
477;5753026;PBA-TIN-TI/3A1;PBA-TIN-TI;students;students;;
478;5753142;PBA-TIN-TI/3A1;PBA-TIN-TI;students;students;;
479;5753210;PBA-TIN-TI/3B1;PBA-TIN-TI;students;students;;
480;5753212;PBA-TIN-TI/3B1;PBA-TIN-TI;students;students;;
481;5753214;PBA-TIN-TI/3B1;PBA-TIN-TI;students;students;;
482;5753215;PBA-TIN-TI/3B1;PBA-TIN-TI;students;students;;
483;5753225;PBA-TIN-TI/3B1;PBA-TIN-TI;students;students;;
484;5753228;;PBA-TIN-TI;;lecture_subgroup_cooccurrence;1.0;5.0
485;5753230;PBA-TIN-TI/3B1;PBA-TIN-TI;students;students;;
486;5753414;;;;;;
487;5753420;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
488;5753429;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
489;5753432;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
490;5753434;PBA-TIN-TI/3C1;PBA-TIN-TI;students;students;;
491;5754052;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
492;5754055;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
493;5754059;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
494;5754063;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
495;5754064;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
496;5754065;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
497;5754066;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
498;5754067;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
499;5754068;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
500;5754069;PBA-BM-KM/1A;PBA-BM-KM;students;students;;
501;5754556;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
502;5754559;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
503;5754563;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
504;5754567;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
505;5754568;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
506;5754569;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
507;5754570;PBA-BM-KM/1B;PBA-BM-KM;students;students;;
