EMAIL,SUBGROEPID
u_f1b66914d2a278c996f2c714c609ff36fce8e83036544d9626b6942c7d4ffcc7,[5921957]
u_f1b871707c7e602915fbcb0044bda346ead54530a41fe2acc399b2f04d85d7a7,"[5870121, 5939414, 5939419, 5939420, 5939421, 5939423]"
u_f1ba4f5a2b4e1a1cfe98fec3e0fa0d8f55a9326fbf1859d00f130b5182753eeb,"[5804844, 5920432]"
u_f1be85d907adbdc506f13d53cca74944e3d7fe6a3bd58a24cad4b7079346a88b,"[5880198, 5880199, 5880200, 5880207, 5880209, 5880212, 5880213, 5880214, 5880215, 5880216, 5880217, 5880218, 5880219, 5880220]"
u_f1c262694702cd73e43746c140d639f87be05bc98d05d32979fca944dd5e1a1d,"[5899991, 5899993, 5899994, 5899995, 5899996, 5899998, 5899999, 5900000, 5900001, 5900008, 5900010, 5900029, 5900052, 5900054]"
u_f1d2739a9e09662b6070cb3fc65499326442f5cb39991f196efe69c99686df4a,"[5848673, 5848674, 5848675]"
u_f1e1f0b69b28c18d009c99edaf63389156b4c3e97088a0aafeac1f27a94312b6,"[5870077, 5870079, 5870080, 5870083, 5870084, 5870085, 5928950]"
u_f1e533350f4b94cca29c41c15faf49334def48f021eb5672cf1f1b7d8e361245,[5953375]
u_f1e7a4c61248300a7a5d717319a6eeeebf10df4892df562d7286012956e3bb33,"[5884099, 5884102]"
u_f1ecd8112cfa40a3eeeded02e0fe0866bcb30c5947711a5aeb2bae6eb9ab0661,[5791661]
u_f1ef8df9a4eea03be05eaefa277984a4e51e0823eec127bb461dd726d1bfef59,"[5957932, 5996147, 5996148, 5996152, 5996153, 5996173, 5996174]"
u_f1efd7a0f741abc5108e74820e5e1efeb2e1cb16ff9aa39a7039511976ffe93c,"[5817364, 5817366, 5817391, 6092405, 6092762, 6092902, 6104890, 6104960, 6105030]"
u_f1f01b3fbb8f86a0a947102fb67e15bb46e3c6900ac677ba99162b6c93a4d4b6,"[5861261, 5861263, 5861264, 5861265, 5861267, 5861268, 5861269]"
u_f1f33d602857ea93f224aae739ed6662d9973404b0102ed639a29f4a1bfcb78e,"[5876597, 5876600, 5876602, 5876603, 5876605, 5876606, 5876608, 5957618, 5957619, 5957625, 5957626, 5957627, 5957629]"
u_f1fd0938929df550f81af3864bda935e4e0db1b785f96dcea7a92bfb2930ebc6,[6033720]
u_f1fddbb8bc5577aa233cd8469fefbd42478237a6e921f776b71e61d41eedd0d7,"[5922487, 5922489, 5922491, 5922493, 5922494, 5922496, 5922532, 6019228, 6026758, 6026788]"
u_f2001fa67eded1965b9f826939addb63ce59baf23812902d42e371aa07c38fb9,"[5719696, 5719697, 5755189, 5755191, 5755194, 5755196, 5755200, 5755202, 5755204]"
u_f201c94ca0e8036f447859ca9b738e77ad8a6ecf5f35aed6e4e4ea53f9701804,"[5808163, 5964175, 5964182, 5964183, 5964188, 5964190]"
u_f2053c5e3ce5e9dc9bc5d615443399ffc9109d674dc57a54f375582a14491c87,"[5814811, 5814812, 5814821, 5814822, 5814823, 5814824, 5814826, 5814827, 5814829]"
u_f209cc98290399a6c4ad3522146e2d4a4a0dc030f8c8d608519e490d1b8a9de1,"[5826658, 5826660, 5826661, 5826662, 5826664, 5826666, 5826698, 5826703, 5846329, 5846330, 5846344, 5846346]"
u_f20be2d9796827aff8ed1c04955634da5df5d42da3c130b43424a6fab17576d1,"[5717836, 5737885, 6024559, 6024613]"
u_f21271e2a526193e716a7498398e4cafa40d2ddd2fc6622e74b02d1529bc4c7e,"[5927814, 5927815, 5927816, 5927817, 5927818, 5927819, 5927820, 5927821, 5927822, 5927823, 5927824, 5927841, 5927842]"
u_f213dd8b9fb3776973fc2d81ec2b77661464c11b96c0835225d61db6d805a1c0,"[5783390, 5783392]"
u_f215c3a3b576c3f80458d1d06faa10189db5ce79290d084d1e74dcdf9c9aec9a,"[5991885, 5991888, 5991889, 5991891, 5991893, 5991894, 5991895, 5991896, 5991897, 5992007, 5992032, 6079993, 6101353]"
u_f21afce3ffd91b01ca8e9d6511a688aab4b2f8905b8f05e0b747e4b66538aad3,"[5805110, 5805117, 5805141, 5805144, 5805145, 5805146]"
u_f21dcd487d180cb36cbdd732e8f2973d8534cd07cac97b433260b94fd749b220,"[5869983, 5869991, 5869995, 5869996, 5869999, 5870002, 6057573]"
u_f22cbe6f39a0e75addf4cf9f12ce22b9962d279df265e9d9efb32b5879ce610b,"[5732323, 5732329]"
u_f22e6fcd687b7f237448fe0ccde28f27bdfb30e24dcda2985c1d1710a0d3c67e,"[5964175, 5964182, 5964183, 5964188, 5964190]"
u_f232df15f3bd8938d79205a050c05c87c1ac6f2400b31fde24134596b569be2b,"[5894349, 5894351, 5894352, 5894354, 6008958, 6008974]"
u_f23363fd759ca67e4b2e12f46285ab9f589612d2cdf36149158eb9db32c47ab3,"[5869979, 5869983, 5869991, 5869995, 5869996, 5869999, 5870002, 6019301]"
u_f233e7550f854290430bf983f39fc14dd65feb00619a7cc38574921ca5e5b218,"[5785396, 5785407, 5785409, 5785412, 5785415, 5785416, 5785417, 5785420, 5785440, 5785441, 6001417]"
u_f234f07e95327bcdae599755a44b320eff0882e3a9c0fa902e7523dd5770bd9e,"[5796440, 5796441, 5796442, 5796443, 5796445, 5796447, 5796448, 5796450, 5796451, 5796452, 5796453, 5796454]"
u_f235fc31bcfa47f8e919c405c497e11cbf61ebd5dcc9bca99c5b3558dcfcea8b,"[5805854, 5805857, 5805858, 5805859, 5805860, 5805861, 6008855]"
u_f23b013366a612de272083288b2dbd2531e18c239317a59907b365d8a5be7f18,"[5992167, 5992171, 5992175, 5992176, 5992179, 5992180, 5995120, 6099000, 6099234]"
u_f23d6f1ecf86ef8c482686e3fcdbbdd90078a4beb377c70dd8b9b27952eebf1c,[5884353]
u_f240d83e5dd0bd558165e189d4aeafab4d2de8ecf25b2259cec49f1b7e2ea544,"[5771955, 5771958, 5771960, 5771962, 5771965, 5771966, 5772073, 5772074, 5772075, 5772076, 5772077, 5909062, 6018422]"
u_f2412e9b23e26fcbcb7aa46ade493c462274c94a6a3d1af8adf0d69d9b258543,"[6117611, 6117612, 6117613, 6117615, 6117618, 6117619, 6117620, 6117621, 6117623]"
u_f247d6fb316c57557e92659eff4fcfa7a54f12c4f048efd308f89e1c8e4e7faf,"[5747718, 5769409, 5769413, 5769416, 5769418, 5769428, 5769429]"
u_f24d2c2eb9830f17d2c6ef55f0870d02e807e5e68bed34c5188053f26c327d46,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_f24f40615a950834caac7f9d74cf7b7365b6345764c3d70cfd2715bcf7cbbab7,"[5870239, 5870240, 5870255, 5870256]"
u_f2567d0e16ff318156b4cda0b556e58a48e84b6f2e2060d3e197c8f64d4c60ef,"[5735717, 5852854, 5866927, 6012174, 6101849, 6102083, 6102855, 6103089]"
u_f2588a6304c690f53fb3ca535ddbea8ca1658b594d22af305a86bfd8fbad7f5e,"[5721124, 5766125, 5832543, 5991893, 6012170, 6012172, 6101353, 6101849, 6102083, 6144976]"
u_f259cca596905f066c9c60fa7c34a73e26a16462d8c7a0cae6335da49d21c441,"[5800826, 5800829, 5800838, 5800839, 5800840, 5800841, 5800845, 5800914, 5800915, 5800917]"
u_f25be3e4316b372adbf1968c8834c6bb8348bccab46d2cbeec6501afa2e6188e,"[5990912, 5990914, 5990916, 5990917, 5990918, 5990919, 5990957, 6019245, 6026775, 6026805]"
u_f25dbece1c1f33d981fe0c7556bfa9217aed89fbf183afeacaa0202213cbc17c,"[6117609, 6117611, 6117612, 6117613, 6117616, 6117618, 6117619, 6117621]"
u_f26555e3f2380a4fd83135f98313916c1c2b70ce3f902c4a2a5ed423a924c993,"[5853626, 5853634, 5853638, 5853791, 5873432, 5873435, 5873437, 5873438]"
u_f267bfc3c2ef549ff86b800dd7c351e8e46db9320238a5f58f191258e0ee9969,"[5805966, 5805968, 5805969, 5805971, 6008970, 6080947]"
u_f2685c569ea26e833e39c4a18ec00fc224a3f070d784fd94938abdfc11b93d44,"[5922487, 5922489, 5922491, 5922493, 5922494, 5922496, 5922532, 6019228, 6026758, 6026788]"
u_f268a927c2abf64640f8b2e1ce7dde9f0b62138182642bf0f58c31900997bad9,"[5893154, 5900459]"
u_f26a07178f012e952c66ab69701536fe071a39c876fbe1040ac1f5e4bc4b254d,[5787292]
u_f27266b7d4d7cdce0c0ac087d336a6e2d36d39ea25a753af451223e2516a4292,"[5747715, 5747728, 5754064, 5769413, 5869568, 5869576, 5869577, 6012200]"
u_f2746003542dfbf552bd97da15a68446e144375c43f89582edc0b84afb900863,[5885328]
u_f275b0285cc7fe3ce857647b4e9a4fec7a2dab67006225b1f42855bee8ae8e24,"[5878870, 5878872, 5878876, 5878883, 5878885, 5878889, 5878890, 5878891, 5878914, 5878917, 5878918, 5878921, 6036781]"
u_f278c070b1ed3390b29f646d2a411920575f78fa57b7f17982ddacb6a7016f55,"[5937510, 5937667]"
u_f2793f338d6ea744404d2a084a3b56cfed87117eef711497c68a46b2b3ece9d6,"[5994784, 5994785, 6125934]"
u_f28158a6f5ca8310b30718bf7266178edc13f3848ef494c868a993f6b3808a60,"[5824879, 5824884, 5824885, 5824915, 5824930, 5824931]"
u_f285b0f7ac87b28964a46acab11774329780697a6ee2331636e314bc3aeec4c3,"[6007476, 6007825, 6090757, 6091495, 6091637, 6091709, 6091779, 6091851, 6091992]"
u_f28919d673422c08e1ed89b3d8697fee6e2dedabbba41e9cada53d6cc316a322,"[5928269, 5928270, 5928271, 5928272, 5928274, 5928275, 5928276, 5928277, 5928278, 5928279, 5928280, 5928281]"
u_f28a8f5d7349722cd307f23eb3ed27ebc56d96db9dbc3ad5682cb574c476c8dc,"[5915088, 5915089, 5915091, 5915096, 5915153, 6018429, 6018430]"
u_f28bbc892566d6e50f63ba8e47fcb45641f65797b159a96bba2a6f6ee07abb4a,"[5803887, 5804004, 5804051, 5826181, 5833352, 5833477, 5976852, 5983394, 5983395, 5983583]"
u_f28cd1814fcfdd13adb78695b21417e2caa3cc730c8ebd7242aa632fcf58d21f,"[5922664, 6090504]"
u_f28e65786a6fce0cf770238dd024be1659a222c6fb4c99d53b036e987baa5fc2,"[5873003, 5873025, 5873027, 5873028, 5873031, 5873032, 5873033]"
u_f28ed62c0348567cac325d1da2d2526b29fd86cb93886dfa172094dd7da5e18c,"[6063077, 6063092]"
u_f2908bdd83b605bcc2feb08c4934db96928ffff47557dba27e6a31728af2f691,"[5857810, 5877706, 5877707]"
u_f290cf6af181f9eca00fe33007fa9d01f6db397f47edef344b07cc11d5b81bd6,"[5824312, 5824316, 5824317, 5824319, 5824323, 5824331, 5824333, 5824334, 5824341, 5824342]"
u_f2999792e0ad7bbbf1458098b25a109f7eb972614f9820552784e9dd05c1af82,"[5770971, 5770974]"
u_f29a043c206e1f974c30213e724c82e55deb10c0c46853c64aba8f86323fb352,"[5991885, 5991888, 5991889, 5991891, 5991893, 5991894, 5991895, 5991896, 5991897, 5992007, 5992032, 6079993, 6101353]"
u_f29fcdbe7bd2418cf03490938a950b22cd96ea43a7dd1b6525c1674deb089e6b,"[6018428, 6018515]"
u_f2a6227b13a9aee0ecb914ea5a5f545d561ec7d96e26ac1502297ecad62988f9,[5791889]
u_f2a6f1db2eb3f87eb8394c8307ac23075e87f8a54a5865ead7caaa9d7d51d91d,"[5957725, 6008697, 6008732, 6008753, 6008816, 6008830, 6016899, 6016906]"
u_f2ad66403da40368edbafef49328c872e59416af98da34157ec12120d7805628,[6113861]
u_f2b05f9b4db48f4ba6664948f0bf581fe6e811ed0be26ff6420527011651b317,[5837162]
u_f2b0971ed7ae2385efbd6f8a198b4b8e724ee20149fcad97527a78e26b017627,[5921906]
u_f2b659420c8eaa598b3385b34d4a583b8c092ac7487a77ddc3109e37ce229f3e,"[5835550, 5835599, 5835669]"
u_f2befa51ac16362edb1bb55937a676f6b00a1523618167016777522a8a697c85,"[6121714, 6121717, 6121718, 6121720, 6121722, 6121723, 6121725, 6121728, 6121729, 6121730, 6121765, 6121767]"
u_f2c3d1c1e37f914d61db40084d327f0224eea51138df45ffc1c8a51688d8ff3e,"[5870042, 5870046, 5978351, 5978387, 5978400, 5978416, 6019301, 6033769]"
u_f2c6c833a14139edf8f2ddb8848b38a6208eeda775da050411937e507761f45c,"[5922093, 5922097, 5922103, 5922107, 5922111, 5922115, 5922116, 5922124, 6020718, 6020766, 6026640]"
u_f2caa889f684892f2d1128aeb3601988551b13712adf1612e27429ba0dd523bc,"[6054410, 6054412, 6054413, 6054414, 6054415, 6054416, 6054417, 6054418, 6054419, 6054420, 6054421, 6054422, 6054423]"
u_f2cc7956d683e88286e9837bdf118778589f4066840be144e98b0ac89a4424ed,"[5848467, 5848468]"
u_f2cf59a5491b7ccb9f5457952aca9ae0b5c4020a1635655a3c8891a2895c6d77,[6147430]
u_f2d408d608fabe75a987cc10d5f62e327ef6171f048a5e234d59f74cd1ccc19c,"[5927963, 5927973, 5927974, 5927975, 5927976, 5927977, 5927978, 5927979, 5927980, 5927981]"
u_f2d62929e00b760fb2af5401ed57a7fbf61dcfa08e60e15b71b44648323f585a,[5953603]
u_f2da7d2a0da1c97f05e236b8f75bf56444fe35d599dd2b811c03d62d97787506,"[5814661, 5814662, 5814670, 5814671, 5814672, 5814674, 5814675, 5814677, 5814678, 5814679, 5814680]"
u_f2dbc48f4896a5d1b040a4f7a81732d995331a1c238bb6c4331e8d5f32975798,"[6117262, 6117264, 6117273, 6117274]"
u_f2dc4baf41eb754ac38c7567a5931a43a1b65411da448b24296b90e756b3c08c,"[5850495, 5939737, 5939852, 5939855, 5939857, 5939858, 5939859, 5972775]"
u_f2eab3b15af7af788c91e822a971b28957b7dccde325fb788c71b8674e79191e,"[5865185, 5865238, 5865246, 5865247, 6035525, 6035627, 6146223]"
u_f2eb4010ba29cca88957648b99a1db2dfb26352e72d933c77c13264495a4b4f1,"[5783390, 5783392]"
u_f2ebcf5314302e94d9107522e179c27508006d11a35498ac6011d5eef00c7d69,"[5771337, 5771338, 5771425, 5771437, 5771543, 5779080, 5785321, 5941941]"
u_f2ef5390dd8a5f2466e469c32c0b38eb946fd86fe5472423ba3b9d1c9a506db4,"[5826258, 5826266, 5826268, 5826270, 5826273, 5826283, 5826314]"
u_f2ef6b7332186f4461190c34b37cb7efafa32a6e1380d21f80906853760f7c59,"[5770761, 5770762, 5770764, 5770765, 5770767, 5770768, 5770770]"
u_f2f00525e7d1c0693eb777dc12036ae5a07e86c71435a2d921e3b66fcb435eb3,"[5892630, 5892652, 5892654, 5892656, 5892658, 5892659, 5892660]"
u_f30ee8ad3cbb7a3c648d3e0db2302b5fd9f8d899ecf8bdd815de4d8e831cac30,"[5853934, 5853935, 5853936, 5884390, 5903896, 5903899, 5903905]"
u_f30fa7e05368f59668535b3e441b3a513fc9e15b047be1166c6310acc5d23413,"[6117609, 6117611, 6117612, 6117613, 6117615, 6117616, 6117618, 6117619, 6117620, 6117621, 6117623]"
u_f313cea1d5adb158adf36283e0f2a5dfb922dc04c9ee84b0c13a9cf2318a8c59,"[6117871, 6117872, 6117875, 6117879, 6117884, 6117890, 6140128]"
u_f31685b93aec65c9b9eb2d499b40ff3beb4c9de8ba77572da1ed73420fa7f22a,"[5830445, 5843400, 5843401, 5843403, 5843404, 5843423, 6007855, 6007860]"
u_f31d8e247200bd282755fef5017c475e7b9945d89ad57e7033447238bc4a858f,"[5805673, 5805676, 5805678, 5805679, 5805681, 5805682, 5805685, 5805688]"
u_f32034f77172a47b74066d52e684f28c89a10eb78ea7d9fc5264ed2fbfd6cc8b,"[6054410, 6054412, 6054413, 6054414, 6054415, 6054416, 6054417, 6054418, 6054419, 6054420, 6054421, 6054422, 6054423]"
u_f32290a36d226166b93618150908b153fa822ae184b9b4743f69b682d8eaf6ca,[5877726]
u_f32494cc19a58addf5eaa0e1d5eaa638e3dd2b1686bee3937e1c4d21575aac55,"[5832540, 5832541, 5832542, 5832543, 5832564, 6101850, 6102084, 6102856, 6144977]"
u_f3251d8fdc715388b0993228a5401cb47385294d0061fff04c334d3f79ad3e28,"[6117868, 6117870, 6117871, 6117872, 6117875, 6117877, 6117878, 6117879]"
u_f325348e21192e507cba6bde87792cdaece523d1c1c6849a39e7292e21f037c6,"[5909271, 5909273, 5909274, 5909275, 5909276, 5909277, 5909279, 5909311, 5909438, 5909439, 5909453, 5909455]"
u_f339da2bd85f4a6ee5a9b35e023395eabe9f0309f8d93f4739de7f827a61bd67,"[5819378, 5819379, 5866377, 5866381, 5866382, 5866383, 5866384, 5866385, 5866422, 5866544, 5866545, 5866561]"
u_f33f4ed22ac96bb0f19d24f8fb5948650c46b632cab495a85e976795aabc6896,[5873029]
u_f3411eba6c8026c4ea9b9c7bf7dcbbe5195837f42279fb910e573501afdb469c,[5828635]
u_f344146fdf64bb11f80a4d5254036ead19ff360bdb4f50a9dda543c2f5d64ef4,"[5894389, 5894408, 5894417, 5894430]"
u_f34cca84e78ca77e8422d7aee1c6ede4bc9f0cb54f8f988a1e3ad95293252375,"[6057000, 6057001, 6057186, 6057187, 6057188]"
u_f34ec144007b375188feb8ee91ae4f4b6af92c749aa816d4ef3264cb89fa92bf,[6062527]
u_f358f9fa127bfd64007489e4fe74a0e60039ba3d676829c48c25b14d43729d12,"[5939509, 5939510, 5959016, 5959018, 5959019, 5959021, 5959023, 5959024, 5959025, 5959026, 5959027, 5959030, 6057670]"
u_f35a53a2b565e542a7ba2bda0f47e9b1d957d00baf8994dd8e9992f68b240a9a,"[5865683, 5865684, 5865707, 5865708, 5865709, 5865710, 5865712, 5865713, 5865714]"
u_f35c904b960fd88b0ed13e156ecc56e4a0c1b3734bf8ce67607b80fe21b4d6f9,"[5717941, 5717964, 5718097, 5718101, 5718102, 5718103, 5718105, 5718107, 5718108, 6054417]"
u_f360f61ce0096f794b6e1130d58a6264382041ab09c7927f4382e24f5d1755f5,"[5894466, 5894486, 5894490, 5894491, 5894506, 5894509, 5894516, 5894530, 5978255]"
u_f3637bc309beab0fadbf387ba3467a616ea5bdb8f8980afbab3053b80b99402e,"[5791665, 5791671, 5791678, 5791712, 5791718, 5791720, 5791724, 5791726, 5791728]"
u_f365e871790bb3f78a72a614c973cddfab041fff577e10965545fa2549beba4d,"[5771019, 5771020, 5771021, 5771125, 5771127, 5771128, 5771129, 5909740, 5909743, 5909745, 5909746, 5909747]"
u_f365ecdec29067f0221bc8831270ed8beb9cc6525227115e3255e39992c988fc,"[5852555, 5852558, 6103465, 6103933]"
u_f3696ea5dd721647eb652fb81cee032d08751e88f45a6d79218032d026c599cf,"[5781354, 5781356, 5781357, 5781358, 5781359, 5781378, 5781398, 6097644]"
u_f36f03a689d89e16ca4677902607f1006d92c806f2fa6a663b87d6fd022088c1,"[5859371, 5859420, 5859490, 5906268]"
u_f36f0d1eef0d3c5f2b7df6d28fc5fe6f952e285045046aaf709c1283afcc5514,"[5821083, 5821084]"
u_f36f8a445eb40ec9475a5a6ec6954580855418c8e1f82708ad6185c5414797b4,"[6007831, 6091495, 6091637, 6091709, 6091779, 6091851, 6092134]"
u_f3740a1c4b082aa7e3398328f72efd08cee07ea0fe8ede908b793878ab05eaa9,"[5738852, 5738856, 5738860, 5738861, 5738862, 5738863, 5738864, 5738865, 5738866, 6069980, 6070199]"
u_f3823cf509032c0e54e483660df8231481ebb3ff99bb788cbfe7ca9d2e2e01b0,[5892808]
u_f38d293782db242c017514b596fb02669aea6d74528eedfce1accb6d41fb5b8e,"[5824396, 5824400, 5824401, 5824403, 5824407, 5824417, 5824425, 5824426]"
u_f38d6f36b76222a2a4aa7973fdedd91f2f506ab5135df6110bd9d5eae869d453,"[5728828, 5752477, 5775112, 5780139, 6070756]"
u_f38eb4fe579985485725741ed0d1728c2be7632ead56052b7489f47e3f37b35d,"[5829010, 5829013, 5829017, 5829020, 5829021, 5829022, 5829023, 5829024]"
u_f3951597b7cce4439791ddbcf12979695ad8aee5db0229693dd0fd4b24647c80,"[5784413, 5784426, 5784460, 5784466, 5784468, 5784472, 5784476, 5784478]"
u_f395f1f70abc803dceaa1be3b982a9e3846ff2dd0ae14ef224e93d4891e00356,"[5904514, 5904579, 5904659, 5904660, 5904662, 5904664, 5904665, 5904666, 5904669, 5904670, 5904671]"
u_f39824b675a0abb18fe403c2b8b7cac0c8aa1adebcba1a878e28e9632260ec8b,"[6007497, 6091495, 6091637, 6091779, 6092134, 6154494]"
u_f39b26942e52480f7a1283615af9961a5a896f17b5fe212eafb2e603f8634a20,"[5722903, 5722915, 5876654]"
u_f39d1fbae259cef13197d0ee1feb6232e98668bd0535209dbd54a9f48312c23d,"[5849024, 5849247]"
u_f39eb5db8fc13b45098c8921bbffe8e50d783e732873ff4bc7eba85c4621ace6,"[6018421, 6039192, 6039199, 6039207, 6039208, 6039210, 6039211]"
u_f3a1ba6c14c26bac1a38522c279336de623f298f33eb774c7b620a3eda28c5c6,"[5837010, 6033812, 6033877, 6034738, 6040517, 6040842]"
u_f3a412a0779b58765cf73ecac3fcf7ac2f87bdca6c49bcffc253b6cd43aca509,[5857866]
u_f3a50db0d07eb694a194ba03df5e24168d51ba66d80940efd5c99e1a8dcb1792,"[6012170, 6012172, 6012174, 6012195, 6012301, 6079773, 6101849, 6102083, 6102855, 6103089, 6144976]"
u_f3a7339d315a83655e7cc443731961fa1f2a8e21efcfb34014c91376306f62bf,"[5892630, 5892652, 5892654, 5892655, 5892656, 5892658, 5892659, 5892660]"
u_f3aedf8dab105a4c10f618d859fc39260c46073925aed6bb768391d899759fbe,"[6117244, 6117245, 6117246, 6117247, 6117248, 6117249, 6117251, 6117253, 6117254]"
u_f3b69e71874e1365d3015a3029e01586179d069b0eb6c5fe09cb6497c44961e7,"[5896196, 5896198, 5896213]"
u_f3b7a40b1ad0feef3540dfc235457e676cf266e985a95b7cebd9194bd1b1eaa9,"[5957627, 5977072, 5977073, 5977074]"
u_f3ba679c98684b822e3a3d130a53080a4d756897bf12f1414b590765a9304562,[5830071]
u_f3be2e3dffb3a0b85606492edb0e53a9599334a53a7a74fdccdd457b3ed4dc2d,"[5728835, 5901570, 6115291, 6115293, 6115299, 6115300, 6115301, 6115303, 6115304, 6115306]"
u_f3bf656888687510a75fa030f04dcbe8daa3fdd4ecb707cb81ddf98f785eca63,"[5876526, 6008697, 6008732, 6008753, 6008795, 6008802, 6008809, 6008816, 6008823, 6008830, 6008837]"
u_f3c49754048453df54954ad737a060f51ce92efe7be8f9544881cd3aaa5806d9,"[6050162, 6050164, 6050165, 6050221, 6050222, 6050223, 6050225, 6050226, 6050227, 6126081, 6126085]"
u_f3c557cef11fef5b761cb7ae3ed26e0b27f970df50f171e6b70b68a20707df76,"[5813066, 5813067, 5813084, 5813085, 5813088, 5813089, 5813091]"
u_f3d1065a67299eba3a48704de7cb2aff8ac343a4b0d97c20ec726be17b347224,"[6062417, 6062959, 6062960, 6062961, 6062962]"
u_f3d2e6b97409376a32e3dfdc70919fc64ea0e050c7d290e2484fbac499646e5a,"[5867910, 6051511, 6058059, 6058211, 6151604, 6151607, 6151609]"
u_f3dd47660627ad248cd90d8da3d61bdbf3f93eb2e06d59be648891b68d9e9556,"[5826258, 5826266, 5826268, 5826283, 5826301, 5826312, 5826314, 5826347, 5826350, 5826390]"
u_f3de6ccee1b3bce88999dea69a7990270fa02ed9b650f78fb4e128246df6e625,"[5784825, 5784859, 5784860, 5784861, 5784863, 5784865, 5784866]"
u_f3e3d037468683c06150bde2ae487ae5c7dd6f9230b3d062fe0bdb276cfb15e7,"[6077339, 6077362, 6077385, 6077408, 6077431, 6077454, 6077477, 6077523, 6077546, 6077569, 6077592, 6077615, 6077638, 6077661]"
u_f3e5f52aed122a35413eca62e578d87af17b00c662af0c831e24b3ea39861ba3,"[5777209, 5777231, 5922368, 5996131]"
u_f3e7091f0afae1460da9e913416713ca94090bbbe7cf4d9b9c69cd9ef106ffa1,"[5753211, 5753212]"
u_f3ede423024fbd6c14ca27fabc4c46f35da1522cfcd05fed756083bdade8b96e,"[5900446, 6019381]"
u_f3f69e57eb39577e53591818eeb4766727e69d81364d73dc3d1eef2e6c9c13d9,"[5757716, 5757720, 5757722, 5757730, 5757731, 5757732, 5866087, 5866088, 5945758]"
u_f3f7f920b84351cf9e2056ebd634aec7286535f3763b568e458a1ff778a98b54,"[6054410, 6054412, 6054413, 6054414, 6054415, 6054416, 6054417, 6054418, 6054419, 6054420, 6054421, 6054422, 6054423]"
u_f3fa4014ff9c1906637556896d825975c4b50b7e500ae403f29355a73921da91,"[5774229, 5774231, 5774232, 5781721, 5900840, 5900893, 5900978, 5900982, 5900988, 6078235]"
u_f4060a021d5a37c0d311570ef9f3881526df24acfe5b56371197e110b67fc76a,"[5880151, 5880152, 5880155, 5887764, 5887765, 5887766, 5887776, 5887777, 5887779, 5887781, 5887782]"
u_f40d4045ca6b4c0852fe540e26b2a4a62ecf9336991c641321e6622330a32c34,"[5844490, 6020816, 6033810, 6033875, 6035256, 6040645, 6041100, 6100940]"
u_f4124d2b0c138492e381585fa4a7dc484430c29a48645054ccf433531cbeb4fe,"[5997460, 5997463, 5997464, 5997465, 5997466, 5997467, 5997468, 5997470, 5997471]"
u_f4179f1f593d66e72ad0d4d4a88b6e9ce60c95403a08d571a664535579aad974,"[5865261, 5865292, 5865312, 5865365]"
u_f41e1f40d3933fe1078a61d01c97a5567c0f461590c401840076b46c57e0057f,"[5869979, 5869983, 5869991, 5869995, 5869996, 5869999, 5870000, 5870001, 5870002, 6057573]"
u_f41fc396da570e5330f5fae60b3f438ec9850b86768440bf66c1a0a74b908c32,"[5971539, 5971540, 5971541, 5971542, 5971543]"
u_f420b8e11fa395508ca1fb02a6f8e12cdb17738c6aed5b573466567c0097de98,"[5915088, 5915089, 5915091, 5915096, 5915153, 6038983, 6038990]"
u_f4235956771d31b1357927f455509718a4719cb3fb3e8229e3a2bf4091f29931,"[5999359, 5999365, 6108129]"
u_f42906d1e498a1ba9816fffa49ba832e2063df99152c9f3ee1ef03546cbdafd2,"[5873003, 5873025, 5873027, 5873028, 5873031, 5873032, 5873033]"
u_f42d6e600133f5273740fba55d41d34cd0bc05d34577db142a33e37e534424a6,"[5777584, 5777589, 5777590, 5777597, 5777603, 5777604, 5777605, 5777607, 5777608]"
u_f4344db29f08531366f688ca80419f9d968cf266f5a51d3c1f315f46872a89c5,"[6048733, 6048734, 6048736, 6048738, 6048739, 6048740, 6048741, 6048742, 6048743]"
u_f437303ecdc2aa3a81297d2ef75ff63806ef83bf0ce129f7a687ca2894a1be54,"[5939737, 5939852, 5939855, 5939857, 5939858, 5939859]"
u_f43b8e7b50b851ff8c14da05d0bf17590ec0adbe8ded57b093e2ff5481ee6967,"[5894259, 5929931, 5929935, 5929936, 5929938, 5929939, 6155829]"
u_f43bf9c39c38dc2ee7bca203321d3126e127a171ecd1e9b529c630f691806867,"[5816398, 5872345, 5872461, 6018355]"
u_f43e5a6928057557eca3b23f7652e22d6d4307bc92d1048ea54f5e0f7aedb5e7,"[5717692, 5737885, 5904514, 5904579, 5904666, 6024559, 6024613, 6149494]"
u_f4425f79c8144759cf97f34975e6d6d819f152567759ac322b12dcfd4501ea0f,"[5971580, 5971583, 6019781, 6057674, 6057677]"
u_f44362096006df40ca16e581cdb997c0e0816fe1df3186755db8be1654d8740b,"[5971842, 5971847, 5971850, 5971866, 5971887, 5971888, 5971889, 5971890, 5971900, 5971912, 5972053, 6001501, 6001537]"
u_f4442ae7cf0f8cfde217fcc86120c8f1c9155828189e4f0a2dbdf1bef1330d27,"[5904191, 5904228, 5904238, 5904239, 5904240, 6092436, 6092793, 6092863, 6092933, 6098182, 6103447, 6110785]"
u_f448e4de1c0a010bc5825d68363958a06546fe235dd7d285e327622711580616,"[6062529, 6062577, 6062814]"
